#,number_of_header_lines:,69,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,presentation,,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,work,or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,data,co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,However,we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,University,of,Colorado/INSTAAR,[INSTAAR],,,,,,,,,,,,,,,,,,,,,
#,collaborator_url:,http://instaar.colorado.edu,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,community,,,,,,,,,,,,,,,,
#,comment:,upon,request,their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,data,namely,well,documented,model,code,transport,,,,,,,,,,,,,,,
#,comment:,fields,and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,nwr,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,me:-H~date:1900-01-01,12/31/19,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,11:02:03,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
#,comment:,appropriate,directory,folder,at,ftp://aftp.cmdl.noaa.gov/data/trace_gases/.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
NWR,1967,7,7,10,0,0,Jan-67,N,co2,CCGG,324.48,0.53,T..,LR1,1967,7,11,8,30,0,40.05,-105.63,3526,3523,3,86753
NWR,1967,7,7,10,58,0,Feb-67,N,co2,CCGG,-999.99,-999.99,*..,LR1,1967,7,11,8,40,0,40.05,-105.63,3526,3523,3,86754
NWR,1967,7,7,12,0,0,Mar-67,N,co2,CCGG,324.54,0.53,T..,LR1,1967,7,11,8,42,0,40.05,-105.63,3526,3523,3,86755
NWR,1967,7,7,12,3,0,Apr-67,N,co2,CCGG,324.37,0.53,T..,LR1,1967,7,11,8,44,0,40.05,-105.63,3526,3523,3,86756
NWR,1967,7,7,12,58,0,May-67,N,co2,CCGG,324.48,0.53,T..,LR1,1967,7,11,8,46,0,40.05,-105.63,3526,3523,3,86757
NWR,1967,7,7,13,58,0,Jun-67,N,co2,CCGG,325.88,0.53,T..,LR1,1967,7,11,8,56,0,40.05,-105.63,3526,3523,3,86758
NWR,1967,7,7,15,1,0,Jul-67,N,co2,CCGG,322.81,0.53,T..,LR1,1967,7,11,8,58,0,40.05,-105.63,3526,3523,3,86759
NWR,1967,7,7,16,6,0,19-67,N,co2,CCGG,322.45,0.53,T..,LR1,1967,7,11,8,28,0,40.05,-105.63,3526,3523,3,86760
NWR,1967,7,7,17,1,0,Aug-67,N,co2,CCGG,322.24,0.53,T..,LR1,1967,7,11,9,0,0,40.05,-105.63,3526,3523,3,86761
NWR,1967,7,7,17,55,0,Sep-67,N,co2,CCGG,324.7,0.53,T..,LR1,1967,7,11,9,2,0,40.05,-105.63,3526,3523,3,86762
NWR,1967,7,7,17,58,0,Oct-67,N,co2,CCGG,-999.99,-999.99,*..,LR1,1967,7,11,9,12,0,40.05,-105.63,3526,3523,3,86763
NWR,1967,7,14,16,0,0,Oct-67,N,co2,CCGG,320.75,0.53,T..,LR1,1967,7,26,8,44,0,40.05,-105.63,3526,3523,3,86764
NWR,1967,7,14,16,0,0,Nov-67,N,co2,CCGG,320.15,0.53,T..,LR1,1967,7,26,8,46,0,40.05,-105.63,3526,3523,3,86765
NWR,1968,1,16,18,30,0,109-67,N,co2,CCGG,-999.99,-999.99,*..,LR1,1968,1,20,8,26,0,40.05,-105.63,3526,3523,3,86766
NWR,1968,1,16,19,2,0,111-67,N,co2,CCGG,-999.99,-999.99,*..,LR1,1968,1,20,8,28,0,40.05,-105.63,3526,3523,3,86767
NWR,1968,1,16,19,3,0,112-67,N,co2,CCGG,-999.99,-999.99,*..,LR1,1968,1,20,8,30,0,40.05,-105.63,3526,3523,3,86768
NWR,1968,1,16,19,33,0,113-67,N,co2,CCGG,322.61,0.53,*..,LR1,1968,1,20,8,40,0,40.05,-105.63,3526,3523,3,86769
NWR,1968,1,16,20,0,0,114-67,N,co2,CCGG,327.31,0.53,N..,LR1,1968,1,20,8,42,0,40.05,-105.63,3526,3523,3,86770
NWR,1968,1,16,20,4,0,115-67,N,co2,CCGG,322.36,0.53,...,LR1,1968,1,20,8,44,0,40.05,-105.63,3526,3523,3,86771
NWR,1968,1,16,20,35,0,116-67,N,co2,CCGG,322.42,0.53,...,LR1,1968,1,20,8,46,0,40.05,-105.63,3526,3523,3,86772
NWR,1968,1,16,21,0,0,117-67,N,co2,CCGG,322.65,0.53,...,LR1,1968,1,20,8,56,0,40.05,-105.63,3526,3523,3,86773
NWR,1968,1,16,21,3,0,118-67,N,co2,CCGG,322.46,0.53,...,LR1,1968,1,20,8,58,0,40.05,-105.63,3526,3523,3,86774
NWR,1968,1,16,21,30,0,119-67,N,co2,CCGG,322.56,0.53,...,LR1,1968,1,20,9,0,0,40.05,-105.63,3526,3523,3,86775
NWR,1968,1,16,22,0,0,Jun-68,N,co2,CCGG,322.58,0.53,...,LR1,1968,1,20,9,2,0,40.05,-105.63,3526,3523,3,86776
NWR,1968,1,16,22,6,0,Jul-68,N,co2,CCGG,322.49,0.53,...,LR1,1968,1,20,9,12,0,40.05,-105.63,3526,3523,3,86777
NWR,1968,1,16,22,43,0,Aug-68,N,co2,CCGG,323.07,0.53,...,LR1,1968,1,20,9,14,0,40.05,-105.63,3526,3523,3,86778
NWR,1968,1,16,23,0,0,Sep-68,N,co2,CCGG,322.79,0.53,...,LR1,1968,1,20,9,16,0,40.05,-105.63,3526,3523,3,86779
NWR,1968,1,16,23,8,0,Oct-68,N,co2,CCGG,322.88,0.53,...,LR1,1968,1,20,9,18,0,40.05,-105.63,3526,3523,3,86780
NWR,1968,1,16,23,32,0,Feb-68,N,co2,CCGG,324.38,0.53,...,LR1,1968,1,20,9,28,0,40.05,-105.63,3526,3523,3,86781
NWR,1968,1,17,0,0,0,Mar-68,N,co2,CCGG,323.2,0.53,...,LR1,1968,1,20,9,30,0,40.05,-105.63,3526,3523,3,86782
NWR,1968,1,17,0,5,0,Apr-68,N,co2,CCGG,323.32,0.53,...,LR1,1968,1,20,9,32,0,40.05,-105.63,3526,3523,3,86783
NWR,1968,1,17,0,34,0,May-68,N,co2,CCGG,324.27,0.53,...,LR1,1968,1,20,9,34,0,40.05,-105.63,3526,3523,3,86784
NWR,1968,1,17,1,0,0,52-68,N,co2,CCGG,-999.99,-999.99,*..,LR1,1968,1,20,9,44,0,40.05,-105.63,3526,3523,3,86785
NWR,1968,1,17,1,7,0,53-68,N,co2,CCGG,323.37,0.53,...,LR1,1968,1,20,9,46,0,40.05,-105.63,3526,3523,3,86786
NWR,1968,1,17,1,17,0,54-68,N,co2,CCGG,323.05,0.53,...,LR1,1968,1,20,9,48,0,40.05,-105.63,3526,3523,3,86787
NWR,1968,1,17,1,30,0,55-68,N,co2,CCGG,323.11,0.53,...,LR1,1968,1,20,9,50,0,40.05,-105.63,3526,3523,3,86788
NWR,1968,1,17,1,45,0,56-68,N,co2,CCGG,322.94,0.53,...,LR1,1968,1,20,10,0,0,40.05,-105.63,3526,3523,3,86789
NWR,1968,1,17,2,0,0,57-68,N,co2,CCGG,323.12,0.53,...,LR1,1968,1,20,10,2,0,40.05,-105.63,3526,3523,3,86790
NWR,1968,1,17,2,7,0,58-68,N,co2,CCGG,323.05,0.53,...,LR1,1968,1,20,10,4,0,40.05,-105.63,3526,3523,3,86791
NWR,1968,1,17,2,30,0,59-68,N,co2,CCGG,322.95,0.53,...,LR1,1968,1,20,10,6,0,40.05,-105.63,3526,3523,3,86792
NWR,1968,1,17,3,0,0,60-68,N,co2,CCGG,323.19,0.53,...,LR1,1968,1,20,10,16,0,40.05,-105.63,3526,3523,3,86793
NWR,1968,1,17,3,7,0,Nov-68,N,co2,CCGG,323.12,0.53,...,LR1,1968,1,24,8,8,0,40.05,-105.63,3526,3523,3,86794
NWR,1968,1,17,3,29,0,Dec-68,N,co2,CCGG,322.89,0.53,...,LR1,1968,1,24,8,10,0,40.05,-105.63,3526,3523,3,86795
NWR,1968,1,17,4,0,0,13-68,N,co2,CCGG,326.78,0.53,N..,LR1,1968,1,24,8,12,0,40.05,-105.63,3526,3523,3,86796
NWR,1968,1,17,4,7,0,14-68,N,co2,CCGG,323.32,0.53,...,LR1,1968,1,24,8,14,0,40.05,-105.63,3526,3523,3,86797
NWR,1968,1,17,4,33,0,15-68,N,co2,CCGG,322.79,0.53,...,LR1,1968,1,24,8,24,0,40.05,-105.63,3526,3523,3,86798
NWR,1968,1,17,4,59,0,16-68,N,co2,CCGG,322.58,0.53,...,LR1,1968,1,24,8,26,0,40.05,-105.63,3526,3523,3,86799
NWR,1968,1,17,5,5,0,17-68,N,co2,CCGG,322.47,0.53,...,LR1,1968,1,24,8,28,0,40.05,-105.63,3526,3523,3,86800
NWR,1968,1,17,5,30,0,18-68,N,co2,CCGG,322.31,0.53,...,LR1,1968,1,24,8,30,0,40.05,-105.63,3526,3523,3,86801
NWR,1968,1,17,6,0,0,19-68,N,co2,CCGG,322.61,0.53,...,LR1,1968,1,24,8,40,0,40.05,-105.63,3526,3523,3,86802
NWR,1968,1,17,6,6,0,20-68,N,co2,CCGG,322.68,0.53,...,LR1,1968,1,24,8,42,0,40.05,-105.63,3526,3523,3,86803
NWR,1968,1,17,6,33,0,31-68,N,co2,CCGG,322.91,0.53,...,LR1,1968,1,24,8,44,0,40.05,-105.63,3526,3523,3,86804
NWR,1968,1,17,7,1,0,32-68,N,co2,CCGG,322.52,0.53,...,LR1,1968,1,24,8,46,0,40.05,-105.63,3526,3523,3,86805
NWR,1968,1,17,7,6,0,33-68,N,co2,CCGG,323.07,0.53,...,LR1,1968,1,24,8,56,0,40.05,-105.63,3526,3523,3,86806
NWR,1968,1,17,7,35,0,18-67,N,co2,CCGG,323.57,0.53,...,LR1,1968,1,18,8,12,0,40.05,-105.63,3526,3523,3,86807
NWR,1968,1,17,8,0,0,34-68,N,co2,CCGG,322.89,0.53,...,LR1,1968,1,24,8,58,0,40.05,-105.63,3526,3523,3,86808
NWR,1968,1,17,8,8,0,35-68,N,co2,CCGG,-999.99,-999.99,*..,LR1,1968,1,24,9,0,0,40.05,-105.63,3526,3523,3,86809
NWR,1968,1,17,8,30,0,19-67,N,co2,CCGG,323.12,0.53,...,LR1,1968,1,18,8,14,0,40.05,-105.63,3526,3523,3,86810
