#,number_of_header_lines:,68,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Chugach,McKinley,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,shm,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,11:03:21,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
#,comment:,appropriate,directory,folder,at,ftp://aftp.cmdl.noaa.gov/data/trace_gases/.,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#,data_fields:,,,,,,,,,,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
SHM,1986,2,6,0,0,0,760-83,P,co2,CCGG,351.47,0.18,...,U3,1986,2,18,9,50,0,52.72,174.1,26,23,3,116319
SHM,1986,2,13,2,0,0,1203-82,P,co2,CCGG,351.97,0.18,...,U3,1986,3,12,8,40,0,52.72,174.1,26,23,3,116320
SHM,1986,2,13,2,0,0,1204-82,P,co2,CCGG,351.93,0.18,...,U3,1986,3,12,8,42,0,52.72,174.1,26,23,3,116321
SHM,1986,2,20,1,30,0,187-83,P,co2,CCGG,351.49,0.18,...,U3,1986,3,12,9,44,0,52.72,174.1,26,23,3,116322
SHM,1986,2,20,1,30,0,188-83,P,co2,CCGG,351.37,0.18,...,U3,1986,3,12,9,46,0,52.72,174.1,26,23,3,116323
SHM,1986,2,27,23,0,0,933-83,P,co2,CCGG,351.71,0.18,...,U3,1986,3,25,10,20,0,52.72,174.1,26,23,3,116324
SHM,1986,2,27,23,0,0,934-83,P,co2,CCGG,351.91,0.18,...,U3,1986,3,25,10,22,0,52.72,174.1,26,23,3,116325
SHM,1986,3,5,23,0,0,707-83,P,co2,CCGG,352.29,0.18,...,U3,1986,3,25,10,16,0,52.72,174.1,26,23,3,116326
SHM,1986,3,5,23,0,0,708-83,P,co2,CCGG,352.17,0.18,...,U3,1986,3,25,10,18,0,52.72,174.1,26,23,3,116327
SHM,1986,3,12,22,30,0,383-83,P,co2,CCGG,357.18,0.18,.X.,U3,1986,4,3,8,12,0,52.72,174.1,26,23,3,116328
SHM,1986,3,12,22,30,0,384-83,P,co2,CCGG,357.27,0.18,.X.,U3,1986,4,3,8,14,0,52.72,174.1,26,23,3,116329
SHM,1986,3,20,23,30,0,981-81,P,co2,CCGG,354.64,0.18,...,U3,1986,4,3,8,24,0,52.72,174.1,26,23,3,116330
SHM,1986,3,20,23,30,0,982-81,P,co2,CCGG,354.49,0.18,...,U3,1986,4,3,8,26,0,52.72,174.1,26,23,3,116331
SHM,1986,4,2,0,15,0,891-82,P,co2,CCGG,354.61,0.18,...,U3,1986,5,6,11,24,0,52.72,174.1,26,23,3,116332
SHM,1986,4,2,0,15,0,892-82,P,co2,CCGG,354.58,0.18,...,U3,1986,5,6,11,26,0,52.72,174.1,26,23,3,116333
SHM,1986,4,18,0,10,0,447-83,P,co2,CCGG,354.42,0.18,..L,U3,1986,5,6,11,40,0,52.72,174.1,26,23,3,116334
SHM,1986,4,18,0,10,0,448-83,P,co2,CCGG,356.41,0.18,+..,U3,1986,5,6,11,42,0,52.72,174.1,26,23,3,116335
SHM,1986,5,1,0,30,0,391-85,P,co2,CCGG,355,0.18,...,U3,1986,8,5,11,20,0,52.72,174.1,26,23,3,116336
SHM,1986,5,1,0,30,0,392-85,P,co2,CCGG,354.79,0.18,...,U3,1986,8,5,11,26,0,52.72,174.1,26,23,3,116337
SHM,1986,6,13,0,0,0,819-83,P,co2,CCGG,349.77,0.18,...,U3,1986,7,31,11,52,0,52.72,174.1,26,23,3,116338
SHM,1986,6,13,0,0,0,820-83,P,co2,CCGG,350.05,0.18,...,U3,1986,7,31,11,54,0,52.72,174.1,26,23,3,116339
SHM,1986,6,25,18,45,0,947-83,P,co2,CCGG,346.36,0.18,...,U3,1986,7,31,11,4,0,52.72,174.1,26,23,3,116340
SHM,1986,6,25,18,45,0,948-83,P,co2,CCGG,346.39,0.18,...,U3,1986,7,31,11,6,0,52.72,174.1,26,23,3,116341
SHM,1986,7,11,0,30,0,399-85,P,co2,CCGG,340.67,0.18,...,U3,1986,7,31,11,56,0,52.72,174.1,26,23,3,116342
SHM,1986,7,11,0,30,0,400-85,P,co2,CCGG,340.77,0.18,...,U3,1986,7,31,11,58,0,52.72,174.1,26,23,3,116343
SHM,1986,8,15,1,10,0,981-81,P,co2,CCGG,336.66,0.18,..L,U3,1986,10,21,9,14,0,52.72,174.1,26,23,3,116344
SHM,1986,8,15,1,10,0,982-81,P,co2,CCGG,337.32,0.18,+..,U3,1986,10,21,9,18,0,52.72,174.1,26,23,3,116345
SHM,1986,8,21,20,20,0,1151-82,P,co2,CCGG,340.32,0.18,...,U3,1986,10,21,9,28,0,52.72,174.1,26,23,3,116346
SHM,1986,8,21,20,20,0,1152-82,P,co2,CCGG,340.28,0.18,...,U3,1986,10,21,9,30,0,52.72,174.1,26,23,3,116347
SHM,1986,9,10,0,20,0,Jan-85,P,co2,CCGG,349.67,0.18,+..,U3,1986,12,8,11,40,0,52.72,174.1,26,23,3,116348
SHM,1986,9,10,0,20,0,Feb-85,P,co2,CCGG,347.11,0.18,-..,U3,1986,12,8,11,42,0,52.72,174.1,26,23,3,116349
SHM,1986,9,18,23,10,0,837-83,P,co2,CCGG,348.75,0.18,N..,U3,1986,12,8,11,52,0,52.72,174.1,26,23,3,116350
SHM,1986,9,18,23,10,0,838-83,P,co2,CCGG,348.64,0.18,N..,U3,1986,12,8,11,54,0,52.72,174.1,26,23,3,116351
SHM,1986,9,29,22,30,0,100-85,P,co2,CCGG,348.73,0.18,N..,U3,1986,12,8,10,38,0,52.72,174.1,26,23,3,116352
SHM,1986,9,29,22,30,0,99-85,P,co2,CCGG,348.67,0.18,N..,U3,1986,12,8,10,36,0,52.72,174.1,26,23,3,116353
SHM,1986,10,8,0,10,0,173-85,P,co2,CCGG,355.38,0.18,+..,U3,1986,12,8,10,32,0,52.72,174.1,26,23,3,116354
SHM,1986,10,8,0,10,0,174-85,P,co2,CCGG,351.35,0.18,-..,U3,1986,12,8,10,34,0,52.72,174.1,26,23,3,116355
SHM,1986,10,17,0,30,0,887-83,P,co2,CCGG,349.97,0.18,N..,U3,1986,12,8,10,16,0,52.72,174.1,26,23,3,116356
SHM,1986,10,17,0,30,0,888-83,P,co2,CCGG,349.61,0.18,N..,U3,1986,12,8,10,18,0,52.72,174.1,26,23,3,116357
SHM,1986,10,24,1,10,0,291-85,P,co2,CCGG,350.48,0.18,+..,U3,1986,12,8,10,20,0,52.72,174.1,26,23,3,116358
SHM,1986,10,24,1,10,0,292-85,P,co2,CCGG,349.51,0.18,-..,U3,1986,12,8,10,22,0,52.72,174.1,26,23,3,116359
SHM,1986,11,7,19,10,0,113-83,P,co2,CCGG,355.32,0.18,+..,U3,1987,1,9,8,40,0,52.72,174.1,26,23,3,116360
SHM,1986,11,7,19,10,0,114-83,P,co2,CCGG,353.56,0.18,..L,U3,1987,1,9,8,42,0,52.72,174.1,26,23,3,116361
SHM,1986,11,21,21,10,0,743-83,P,co2,CCGG,353.67,0.18,..L,U3,1987,1,9,8,28,0,52.72,174.1,26,23,3,116362
SHM,1986,11,21,21,10,0,744-83,P,co2,CCGG,354.38,0.18,+..,U3,1987,1,9,8,30,0,52.72,174.1,26,23,3,116363
SHM,1986,12,24,1,20,0,365-85,P,co2,CCGG,351.98,0.18,..L,U3,1987,2,18,8,28,0,52.72,174.1,26,23,3,116364
SHM,1986,12,24,1,20,0,366-85,P,co2,CCGG,352.72,0.18,+..,U3,1987,2,18,8,30,0,52.72,174.1,26,23,3,116365
SHM,1987,1,3,1,45,0,1217-82,P,co2,CCGG,353.72,0.18,...,U3,1987,2,18,8,24,0,52.72,174.1,26,23,3,116366
SHM,1987,1,3,1,45,0,1218-82,P,co2,CCGG,353.65,0.18,...,U3,1987,2,18,8,26,0,52.72,174.1,26,23,3,116367
SHM,1987,1,16,2,45,0,25-85,P,co2,CCGG,353.16,0.18,...,U3,1987,3,4,8,40,0,52.72,174.1,26,23,3,116368
SHM,1987,1,16,2,45,0,26-85,P,co2,CCGG,353.56,0.18,...,U3,1987,3,4,8,42,0,52.72,174.1,26,23,3,116369
SHM,1987,1,31,2,10,0,1667-82,P,co2,CCGG,354.69,0.18,+..,U3,1987,2,19,10,4,0,52.72,174.1,26,23,3,116370
SHM,1987,1,31,2,10,0,1668-82,P,co2,CCGG,354.08,0.18,..L,U3,1987,2,19,10,6,0,52.72,174.1,26,23,3,116371
SHM,1987,2,14,1,20,0,752-83,P,co2,CCGG,355.59,0.18,...,U3,1987,4,23,10,2,0,52.72,174.1,26,23,3,116372
SHM,1987,3,6,20,35,0,1629-82,P,co2,CCGG,353.82,0.18,...,U3,1987,4,6,8,44,0,52.72,174.1,26,23,3,116373
SHM,1987,3,6,20,35,0,1630-82,P,co2,CCGG,353.99,0.18,...,U3,1987,4,6,8,46,0,52.72,174.1,26,23,3,116374
SHM,1987,3,13,2,15,0,891-83,P,co2,CCGG,357.6,0.18,...,U3,1987,4,30,10,52,0,52.72,174.1,26,23,3,116375
SHM,1987,3,13,2,15,0,892-83,P,co2,CCGG,357.15,0.18,...,U3,1987,4,30,10,54,0,52.72,174.1,26,23,3,116376
SHM,1987,3,21,1,40,0,515-83,P,co2,CCGG,354.06,0.18,...,U3,1987,4,30,10,36,0,52.72,174.1,26,23,3,116377
SHM,1987,3,21,1,40,0,516-83,P,co2,CCGG,354.26,0.18,...,U3,1987,4,30,10,38,0,52.72,174.1,26,23,3,116378
SHM,1987,4,18,23,0,0,191-83,P,co2,CCGG,357.8,0.18,...,U3,1987,5,12,9,48,0,52.72,174.1,26,23,3,116379
SHM,1987,4,18,23,0,0,192-83,P,co2,CCGG,358.01,0.18,...,U3,1987,5,12,9,50,0,52.72,174.1,26,23,3,116380
