#,number_of_header_lines:,69,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,U.S.,Fish,and,Wildlife,Service,[USFWS],,,,,,,,,,,,,,,,,,,
#,collaborator_url:,http://midway.fws.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,mid,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,11:01:40,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
#,comment:,appropriate,directory,folder,at,ftp://aftp.cmdl.noaa.gov/data/trace_gases/.,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,data_fields:,,,,,,,,,,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
MID,1985,10,9,3,0,0,444-83,P,co2,CCGG,342.83,0.18,...,U3,1985,10,25,9,30,0,28.22,-177.37,4,3.7,0.3,76751
MID,1985,10,12,1,0,0,625-83,P,co2,CCGG,342.53,0.18,...,U3,1985,10,30,10,52,0,28.22,-177.37,4,3.7,0.3,76752
MID,1985,10,12,1,0,0,626-83,P,co2,CCGG,342.47,0.18,...,U3,1985,10,30,10,54,0,28.22,-177.37,4,3.7,0.3,76753
MID,1985,10,16,3,0,0,679-83,P,co2,CCGG,343.65,0.18,-..,U3,1985,10,29,11,4,0,28.22,-177.37,4,3.7,0.3,76754
MID,1985,10,16,3,0,0,680-83,P,co2,CCGG,345,0.18,+..,U3,1985,10,29,11,6,0,28.22,-177.37,4,3.7,0.3,76755
MID,1985,10,19,2,0,0,1601-82,P,co2,CCGG,344.39,0.18,...,U3,1985,11,15,10,32,0,28.22,-177.37,4,3.7,0.3,76756
MID,1985,10,19,2,0,0,1602-82,P,co2,CCGG,344.06,0.18,...,U3,1985,11,15,10,34,0,28.22,-177.37,4,3.7,0.3,76757
MID,1985,10,23,2,0,0,915-83,P,co2,CCGG,343.98,0.18,...,U3,1985,11,6,9,0,0,28.22,-177.37,4,3.7,0.3,76758
MID,1985,10,23,2,0,0,916-83,P,co2,CCGG,343.89,0.18,...,U3,1985,11,6,9,2,0,28.22,-177.37,4,3.7,0.3,76759
MID,1985,10,26,20,10,0,709-85,P,co2,CCGG,341.49,0.18,-..,U3,1985,11,20,10,32,0,28.22,-177.37,4,3.7,0.3,76760
MID,1985,10,26,20,10,0,710-85,P,co2,CCGG,343.98,0.18,..H,U3,1985,11,20,10,34,0,28.22,-177.37,4,3.7,0.3,76761
MID,1985,10,30,2,30,0,711-85,P,co2,CCGG,344.15,0.18,...,U3,1985,11,15,9,14,0,28.22,-177.37,4,3.7,0.3,76762
MID,1985,10,30,2,30,0,712-85,P,co2,CCGG,344.55,0.18,...,U3,1985,11,15,9,18,0,28.22,-177.37,4,3.7,0.3,76763
MID,1985,11,2,2,0,0,541-82,P,co2,CCGG,345.2,0.18,...,U3,1985,11,22,8,44,0,28.22,-177.37,4,3.7,0.3,76764
MID,1985,11,2,2,0,0,542-82,P,co2,CCGG,345.37,0.18,...,U3,1985,11,22,8,46,0,28.22,-177.37,4,3.7,0.3,76765
MID,1985,11,6,3,0,0,1327-82,P,co2,CCGG,343.77,0.18,-..,U3,1985,11,22,9,14,0,28.22,-177.37,4,3.7,0.3,76766
MID,1985,11,6,3,0,0,1328-82,P,co2,CCGG,344.69,0.18,+..,U3,1985,11,22,9,18,0,28.22,-177.37,4,3.7,0.3,76767
MID,1985,11,9,2,0,0,Jan-83,P,co2,CCGG,346.44,0.18,...,U3,1985,12,3,10,48,0,28.22,-177.37,4,3.7,0.3,76768
MID,1985,11,9,2,0,0,Feb-83,P,co2,CCGG,346.13,0.18,...,U3,1985,12,3,10,50,0,28.22,-177.37,4,3.7,0.3,76769
MID,1985,11,13,2,0,0,547-85,P,co2,CCGG,345,0.18,...,U3,1985,12,3,10,36,0,28.22,-177.37,4,3.7,0.3,76770
MID,1985,11,13,2,0,0,548-85,P,co2,CCGG,344.94,0.18,...,U3,1985,12,3,10,38,0,28.22,-177.37,4,3.7,0.3,76771
MID,1985,11,16,3,0,0,351-83,P,co2,CCGG,345.34,0.18,...,U3,1985,12,19,10,16,0,28.22,-177.37,4,3.7,0.3,76772
MID,1985,11,16,3,0,0,352-83,P,co2,CCGG,345.08,0.18,...,U3,1985,12,19,10,18,0,28.22,-177.37,4,3.7,0.3,76773
MID,1985,11,20,3,0,0,173-83,P,co2,CCGG,347.45,0.18,...,U3,1985,12,16,10,32,0,28.22,-177.37,4,3.7,0.3,76774
MID,1985,11,20,3,0,0,174-83,P,co2,CCGG,347.17,0.18,...,U3,1985,12,16,10,34,0,28.22,-177.37,4,3.7,0.3,76775
MID,1985,11,23,3,0,0,823-83,P,co2,CCGG,346.83,0.18,...,U3,1985,12,16,11,4,0,28.22,-177.37,4,3.7,0.3,76776
MID,1985,11,23,3,0,0,824-83,P,co2,CCGG,346.57,0.18,...,U3,1985,12,16,11,6,0,28.22,-177.37,4,3.7,0.3,76777
MID,1985,11,27,2,0,0,1223-82,P,co2,CCGG,346.1,0.18,...,U3,1985,12,16,11,8,0,28.22,-177.37,4,3.7,0.3,76778
MID,1985,11,27,2,0,0,1224-82,P,co2,CCGG,346.01,0.18,...,U3,1985,12,16,11,10,0,28.22,-177.37,4,3.7,0.3,76779
MID,1985,11,30,3,0,0,185-82,P,co2,CCGG,344.97,0.18,-..,U3,1985,12,19,11,20,0,28.22,-177.37,4,3.7,0.3,76780
MID,1985,11,30,3,0,0,186-82,P,co2,CCGG,349.39,0.18,+..,U3,1985,12,19,11,22,0,28.22,-177.37,4,3.7,0.3,76781
MID,1985,12,4,3,0,0,707-85,P,co2,CCGG,347.29,0.18,...,U3,1985,12,19,9,0,0,28.22,-177.37,4,3.7,0.3,76782
MID,1985,12,4,3,0,0,708-85,P,co2,CCGG,347.3,0.18,...,U3,1985,12,19,9,2,0,28.22,-177.37,4,3.7,0.3,76783
MID,1985,12,7,3,5,0,709-85,P,co2,CCGG,346.37,0.18,...,U3,1986,1,2,9,16,0,28.22,-177.37,4,3.7,0.3,76784
MID,1985,12,7,3,5,0,710-85,P,co2,CCGG,346.78,0.18,...,U3,1986,1,2,9,18,0,28.22,-177.37,4,3.7,0.3,76785
MID,1985,12,10,12,34,56,1203-82,P,co2,CCGG,347.47,0.18,...,U3,1986,1,7,9,0,0,28.22,-177.37,4,3.7,0.3,76786
MID,1985,12,10,12,34,56,1204-82,P,co2,CCGG,347.54,0.18,...,U3,1986,1,7,9,2,0,28.22,-177.37,4,3.7,0.3,76787
MID,1985,12,14,2,0,0,1577-82,P,co2,CCGG,345.25,0.18,...,U3,1986,1,7,9,32,0,28.22,-177.37,4,3.7,0.3,76788
MID,1985,12,14,2,0,0,1578-82,P,co2,CCGG,345.02,0.18,...,U3,1986,1,7,9,34,0,28.22,-177.37,4,3.7,0.3,76789
MID,1985,12,18,3,0,0,749-82,P,co2,CCGG,345.88,0.18,...,U3,1986,1,3,11,24,0,28.22,-177.37,4,3.7,0.3,76790
MID,1985,12,18,3,0,0,750-82,P,co2,CCGG,345.43,0.18,...,U3,1986,1,3,11,26,0,28.22,-177.37,4,3.7,0.3,76791
MID,1985,12,21,2,0,0,317-83,P,co2,CCGG,346.39,0.18,...,U3,1986,1,3,8,28,0,28.22,-177.37,4,3.7,0.3,76792
MID,1985,12,21,2,0,0,318-83,P,co2,CCGG,346.62,0.18,...,U3,1986,1,3,8,30,0,28.22,-177.37,4,3.7,0.3,76793
MID,1985,12,24,12,34,56,1601-82,P,co2,CCGG,348.01,0.18,-..,U3,1986,1,6,10,48,0,28.22,-177.37,4,3.7,0.3,76794
MID,1985,12,24,12,34,56,1602-82,P,co2,CCGG,348.54,0.18,+..,U3,1986,1,6,10,50,0,28.22,-177.37,4,3.7,0.3,76795
MID,1985,12,27,12,34,56,1291-82,P,co2,CCGG,349.09,0.18,+..,U3,1986,2,14,10,48,0,28.22,-177.37,4,3.7,0.3,76796
MID,1985,12,27,12,34,56,1292-82,P,co2,CCGG,348.42,0.18,-..,U3,1986,2,14,10,50,0,28.22,-177.37,4,3.7,0.3,76797
MID,1986,1,1,3,0,0,1163-82,P,co2,CCGG,347.83,0.18,...,U3,1986,2,20,9,48,0,28.22,-177.37,4,3.7,0.3,76798
MID,1986,1,1,3,0,0,1164-82,P,co2,CCGG,348.03,0.18,...,U3,1986,2,20,9,50,0,28.22,-177.37,4,3.7,0.3,76799
MID,1986,1,4,2,0,0,1477-82,P,co2,CCGG,347.56,0.18,...,U3,1986,2,5,10,0,0,28.22,-177.37,4,3.7,0.3,76800
MID,1986,1,4,2,0,0,1478-82,P,co2,CCGG,347.51,0.18,...,U3,1986,2,5,10,2,0,28.22,-177.37,4,3.7,0.3,76801
MID,1986,1,8,2,0,0,849-82,P,co2,CCGG,348.96,0.18,...,U3,1986,2,14,10,36,0,28.22,-177.37,4,3.7,0.3,76802
MID,1986,1,8,2,0,0,850-82,P,co2,CCGG,349.05,0.18,...,U3,1986,2,14,10,38,0,28.22,-177.37,4,3.7,0.3,76803
MID,1986,1,11,2,0,0,839-81,P,co2,CCGG,348.44,0.18,..L,U3,1986,2,4,10,32,0,28.22,-177.37,4,3.7,0.3,76804
MID,1986,1,11,2,0,0,840-81,P,co2,CCGG,349.3,0.18,+..,U3,1986,2,4,10,34,0,28.22,-177.37,4,3.7,0.3,76805
MID,1986,1,15,2,0,0,803-82,P,co2,CCGG,347.48,0.18,...,U3,1986,2,4,10,36,0,28.22,-177.37,4,3.7,0.3,76806
MID,1986,1,15,2,0,0,804-82,P,co2,CCGG,347.5,0.18,...,U3,1986,2,4,10,38,0,28.22,-177.37,4,3.7,0.3,76807
MID,1986,1,18,2,0,0,1217-82,P,co2,CCGG,349.37,0.18,...,U3,1986,2,20,9,12,0,28.22,-177.37,4,3.7,0.3,76808
