#,number_of_header_lines:,70,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,ESRL,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,ESRL,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,ESRL,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,ESRL,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,ESRL,data,should,be,sent,to,ESRL,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,NOAA,Earth,System,Research,"Laboratory,",Global,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Monitoring,Division,[NOAA,ESRL,GMD],,,,,,,,,,,,,,,,,,,,
#,collaborator_url:,http://www.esrl.noaa.gov/gmd,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,ESRL,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,brw,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"date:1900-01-01,2018-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/16/19,13:36:17,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
#,comment:,appropriate,directory,folder,at,ftp://aftp.cmdl.noaa.gov/data/trace_gases/.,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
BRW,1971,9,21,1,2,0,82-71,N,co2,CCGG,319.34,0.53,...,L1,1971,12,15,9,30,0,71.32,-156.6,13,11,2,26136
BRW,1971,9,28,0,52,0,79-71,N,co2,CCGG,314.78,0.53,N..,L1,1971,12,15,8,24,0,71.32,-156.6,13,11,2,26137
BRW,1971,9,28,0,52,0,80-71,N,co2,CCGG,315.63,0.53,N..,L1,1971,12,15,8,26,0,71.32,-156.6,13,11,2,26138
BRW,1971,10,11,0,40,0,77-71,N,co2,CCGG,317.16,0.53,N..,L1,1971,12,15,8,40,0,71.32,-156.6,13,11,2,26139
BRW,1971,10,11,0,40,0,78-71,N,co2,CCGG,317.54,0.53,N..,L1,1971,12,15,8,42,0,71.32,-156.6,13,11,2,26140
BRW,1971,10,19,1,20,0,47-71,N,co2,CCGG,319.34,0.53,N..,L1,1971,12,15,8,44,0,71.32,-156.6,13,11,2,26141
BRW,1971,10,19,1,20,0,48-71,N,co2,CCGG,319.52,0.53,N..,L1,1971,12,15,8,46,0,71.32,-156.6,13,11,2,26142
BRW,1971,10,26,1,19,0,37-71,N,co2,CCGG,323.86,0.53,...,L1,1971,12,15,8,56,0,71.32,-156.6,13,11,2,26143
BRW,1971,10,26,1,19,0,38-71,N,co2,CCGG,324.14,0.53,...,L1,1971,12,15,8,58,0,71.32,-156.6,13,11,2,26144
BRW,1971,11,2,1,17,0,49-71,N,co2,CCGG,325.51,0.53,...,L1,1971,12,17,8,8,0,71.32,-156.6,13,11,2,26145
BRW,1971,11,2,1,17,0,50-71,N,co2,CCGG,326.2,0.53,...,L1,1971,12,17,8,10,0,71.32,-156.6,13,11,2,26146
BRW,1971,11,9,1,51,0,95-71,N,co2,CCGG,325.5,0.53,...,L1,1971,12,17,8,12,0,71.32,-156.6,13,11,2,26147
BRW,1971,11,9,1,51,0,96-71,N,co2,CCGG,325.53,0.53,...,L1,1971,12,17,8,14,0,71.32,-156.6,13,11,2,26148
BRW,1971,11,16,1,6,0,101-71,N,co2,CCGG,331.87,0.53,.X.,L1,1971,12,17,8,24,0,71.32,-156.6,13,11,2,26149
BRW,1971,11,16,1,6,0,102-71,N,co2,CCGG,332.29,0.53,.X.,L1,1971,12,17,8,26,0,71.32,-156.6,13,11,2,26150
BRW,1971,11,23,1,1,0,100-71,N,co2,CCGG,329.77,0.53,...,L1,1971,12,17,8,30,0,71.32,-156.6,13,11,2,26152
BRW,1971,11,23,1,1,0,99-71,N,co2,CCGG,329.8,0.53,...,L1,1971,12,17,8,28,0,71.32,-156.6,13,11,2,26151
BRW,1971,11,30,0,30,0,43-71,N,co2,CCGG,328.75,0.53,...,L1,1971,12,17,8,40,0,71.32,-156.6,13,11,2,26153
BRW,1971,11,30,0,30,0,44-71,N,co2,CCGG,328.37,0.53,...,L1,1971,12,17,8,42,0,71.32,-156.6,13,11,2,26154
BRW,1971,12,6,0,18,0,63-72,N,co2,CCGG,334.01,0.53,+..,L1,1972,2,3,9,16,0,71.32,-156.6,13,11,2,26155
BRW,1971,12,6,0,18,0,64-72,N,co2,CCGG,329.77,0.53,..L,L1,1972,2,3,9,18,0,71.32,-156.6,13,11,2,26156
BRW,1971,12,14,0,18,0,93-72,N,co2,CCGG,338.09,0.53,-..,L1,1972,2,3,8,40,0,71.32,-156.6,13,11,2,26157
BRW,1971,12,14,0,18,0,94-72,N,co2,CCGG,365.38,0.53,+..,L1,1972,2,3,8,42,0,71.32,-156.6,13,11,2,26158
BRW,1971,12,21,2,24,0,129-72,N,co2,CCGG,331.12,0.53,...,L1,1972,2,3,8,12,0,71.32,-156.6,13,11,2,26159
BRW,1971,12,21,2,24,0,130-72,N,co2,CCGG,330.98,0.53,...,L1,1972,2,3,8,14,0,71.32,-156.6,13,11,2,26160
BRW,1971,12,28,0,50,0,61-72,N,co2,CCGG,353.04,0.53,N..,L1,1972,2,3,8,8,0,71.32,-156.6,13,11,2,26161
BRW,1971,12,28,0,50,0,62-72,N,co2,CCGG,352.36,0.53,N..,L1,1972,2,3,8,10,0,71.32,-156.6,13,11,2,26162
BRW,1972,1,4,0,42,0,75-72,N,co2,CCGG,332.89,0.53,..H,L1,1972,2,1,9,2,0,71.32,-156.6,13,11,2,26163
BRW,1972,1,4,0,42,0,76-72,N,co2,CCGG,331.11,0.53,-..,L1,1972,2,1,9,12,0,71.32,-156.6,13,11,2,26164
BRW,1972,1,11,0,54,0,121-72,N,co2,CCGG,339.7,0.53,+..,L1,1972,2,1,9,34,0,71.32,-156.6,13,11,2,26165
BRW,1972,1,11,0,54,0,122-72,N,co2,CCGG,334.71,0.53,-..,L1,1972,2,1,9,44,0,71.32,-156.6,13,11,2,26166
BRW,1972,1,18,0,53,0,Nov-72,N,co2,CCGG,334.09,0.53,...,L1,1972,2,1,8,12,0,71.32,-156.6,13,11,2,26167
BRW,1972,1,18,0,53,0,Dec-72,N,co2,CCGG,333.78,0.53,...,L1,1972,2,1,8,14,0,71.32,-156.6,13,11,2,26168
BRW,1972,1,24,1,5,0,13-72,N,co2,CCGG,343.12,0.53,-..,L1,1972,2,1,8,24,0,71.32,-156.6,13,11,2,26169
BRW,1972,1,24,1,5,0,14-72,N,co2,CCGG,345.46,0.53,+..,L1,1972,2,1,8,26,0,71.32,-156.6,13,11,2,26170
BRW,1972,2,1,1,3,0,19-72,N,co2,CCGG,349.91,0.53,+..,L1,1972,3,13,9,16,0,71.32,-156.6,13,11,2,26171
BRW,1972,2,1,1,3,0,20-72,N,co2,CCGG,342.44,0.53,-..,L1,1972,3,13,9,18,0,71.32,-156.6,13,11,2,26172
BRW,1972,2,8,0,58,0,59-72,N,co2,CCGG,336.86,0.53,-..,L1,1972,3,13,10,4,0,71.32,-156.6,13,11,2,26173
BRW,1972,2,8,0,58,0,60-72,N,co2,CCGG,338.66,0.53,+..,L1,1972,3,13,10,6,0,71.32,-156.6,13,11,2,26174
BRW,1972,2,15,0,45,0,55-72,N,co2,CCGG,339.98,0.53,+..,L1,1972,3,13,9,48,0,71.32,-156.6,13,11,2,26175
BRW,1972,2,15,0,45,0,56-72,N,co2,CCGG,336,0.53,-..,L1,1972,3,13,9,50,0,71.32,-156.6,13,11,2,26176
BRW,1972,2,22,0,45,0,95-72,N,co2,CCGG,335.2,0.53,-..,L1,1972,3,13,10,0,0,71.32,-156.6,13,11,2,26177
BRW,1972,2,22,0,45,0,96-72,N,co2,CCGG,336.35,0.53,+..,L1,1972,3,13,10,2,0,71.32,-156.6,13,11,2,26178
BRW,1972,2,29,8,4,0,113-72,N,co2,CCGG,337.61,0.53,N..,L1,1972,4,12,8,40,0,71.32,-156.6,13,11,2,26179
BRW,1972,2,29,8,4,0,114-72,N,co2,CCGG,336.75,0.53,N..,L1,1972,4,12,8,42,0,71.32,-156.6,13,11,2,26180
BRW,1972,3,7,23,44,0,37-72,N,co2,CCGG,345.49,0.53,-..,L1,1972,4,12,8,44,0,71.32,-156.6,13,11,2,26181
BRW,1972,3,7,23,44,0,38-72,N,co2,CCGG,347.03,0.53,+..,L1,1972,4,12,8,46,0,71.32,-156.6,13,11,2,26182
BRW,1972,3,14,1,44,0,100-72,N,co2,CCGG,338.11,0.53,-..,L1,1972,4,12,8,58,0,71.32,-156.6,13,11,2,26184
BRW,1972,3,14,1,44,0,99-72,N,co2,CCGG,343.35,0.53,+..,L1,1972,4,12,8,56,0,71.32,-156.6,13,11,2,26183
BRW,1972,3,22,1,49,0,91-72,N,co2,CCGG,338.17,0.53,N..,L1,1972,4,12,9,0,0,71.32,-156.6,13,11,2,26185
BRW,1972,3,22,1,49,0,92-72,N,co2,CCGG,338,0.53,N..,L1,1972,4,12,9,2,0,71.32,-156.6,13,11,2,26186
BRW,1972,3,28,23,52,0,29-72,N,co2,CCGG,333.35,0.53,..L,L1,1972,4,12,9,12,0,71.32,-156.6,13,11,2,26187
BRW,1972,3,28,23,52,0,30-72,N,co2,CCGG,334.67,0.53,..H,L1,1972,4,12,9,14,0,71.32,-156.6,13,11,2,26188
BRW,1972,4,4,0,50,0,45-72,N,co2,CCGG,330.22,0.53,-..,L1,1972,7,28,8,8,0,71.32,-156.6,13,11,2,26189
BRW,1972,4,4,0,50,0,46-72,N,co2,CCGG,331.97,0.53,+..,L1,1972,7,28,8,10,0,71.32,-156.6,13,11,2,26190
BRW,1972,4,18,15,20,0,77-72,N,co2,CCGG,330.41,0.53,N..,L1,1972,7,28,8,12,0,71.32,-156.6,13,11,2,26191
BRW,1972,4,18,15,20,0,78-72,N,co2,CCGG,330.87,0.53,N..,L1,1972,7,28,8,14,0,71.32,-156.6,13,11,2,26192
BRW,1972,4,26,0,40,0,38-72,N,co2,CCGG,332.64,0.53,N..,L1,1972,5,19,8,8,0,71.32,-156.6,13,11,2,26193
