#,number_of_header_lines:,68,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Office,National,de,la,Meteorologie,[ONM],,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,ask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,10:59:04,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
#,comment:,appropriate,directory,folder,at,ftp://aftp.cmdl.noaa.gov/data/trace_gases/.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
ASK,1996,8,6,10,45,0,150-91,P,co2,CCGG,360.73,0.12,+..,S1,1996,11,1,15,26,0,23.2625,5.6322,2715,2710,5,9466
ASK,1996,8,21,9,30,0,1069-91,P,co2,CCGG,360.11,0.12,...,S1,1996,11,15,11,3,0,23.2625,5.6322,2715,2710,5,9467
ASK,1996,8,21,9,30,0,1070-91,P,co2,CCGG,359.96,0.12,...,S1,1996,11,15,11,4,0,23.2625,5.6322,2715,2710,5,9468
ASK,1996,9,3,10,15,0,1071-91,P,co2,CCGG,358.32,0.12,...,S1,1996,11,15,10,33,0,23.2625,5.6322,2715,2710,5,9469
ASK,1996,9,3,10,15,0,1072-91,P,co2,CCGG,358.27,0.12,...,S1,1996,11,15,10,34,0,23.2625,5.6322,2715,2710,5,9470
ASK,1996,9,16,13,30,0,1085-91,P,co2,CCGG,358.31,0.12,...,S1,1996,11,25,15,55,0,23.2625,5.6322,2715,2710,5,9471
ASK,1996,9,16,13,30,0,1086-91,P,co2,CCGG,358.28,0.12,...,S1,1996,11,25,15,56,0,23.2625,5.6322,2715,2710,5,9472
ASK,1996,10,9,9,10,0,459-91,P,co2,CCGG,358.47,0.07,...,S1,1997,4,14,14,17,0,23.2625,5.6322,2715,2710,5,9473
ASK,1996,10,9,9,10,0,460-91,P,co2,CCGG,358.44,0.07,...,S1,1997,4,14,14,19,0,23.2625,5.6322,2715,2710,5,9474
ASK,1996,10,23,10,0,0,1317-91,P,co2,CCGG,359.42,0.07,...,S1,1997,4,10,13,30,0,23.2625,5.6322,2715,2710,5,9475
ASK,1996,10,23,10,0,0,1318-91,P,co2,CCGG,359.36,0.07,...,S1,1997,4,10,13,32,0,23.2625,5.6322,2715,2710,5,9476
ASK,1996,11,7,15,45,0,1929-91,P,co2,CCGG,361.3,0.07,...,S1,1997,4,21,17,12,0,23.2625,5.6322,2715,2710,5,9477
ASK,1996,11,7,15,45,0,1930-91,P,co2,CCGG,361.26,0.07,...,S1,1997,4,21,17,13,0,23.2625,5.6322,2715,2710,5,9478
ASK,1996,11,20,8,0,0,1927-91,P,co2,CCGG,360.7,0.07,...,S1,1997,4,21,17,14,0,23.2625,5.6322,2715,2710,5,9479
ASK,1996,11,20,8,0,0,1928-91,P,co2,CCGG,360.73,0.07,...,S1,1997,4,21,17,15,0,23.2625,5.6322,2715,2710,5,9480
ASK,1996,12,4,11,10,0,1919-91,P,co2,CCGG,361.59,0.07,...,S1,1997,7,10,16,57,0,23.2625,5.6322,2715,2710,5,9481
ASK,1996,12,4,11,10,0,1920-91,P,co2,CCGG,361.65,0.07,...,L6,1997,7,9,14,11,0,23.2625,5.6322,2715,2710,5,9482
ASK,1996,12,4,11,10,0,1920-91,P,co2,CCGG,361.69,0.07,...,S1,1997,7,10,16,58,0,23.2625,5.6322,2715,2710,5,9482
ASK,1996,12,19,9,0,0,1921-91,P,co2,CCGG,361.95,0.07,...,S1,1997,7,10,16,50,0,23.2625,5.6322,2715,2710,5,9483
ASK,1996,12,19,9,0,0,1922-91,P,co2,CCGG,361.87,0.07,...,L6,1997,7,9,14,52,0,23.2625,5.6322,2715,2710,5,9484
ASK,1996,12,19,9,0,0,1922-91,P,co2,CCGG,361.92,0.07,...,S1,1997,7,10,16,51,0,23.2625,5.6322,2715,2710,5,9484
ASK,1997,1,4,12,35,0,495-91,P,co2,CCGG,363.78,0.07,...,S1,1997,7,3,14,17,0,23.2625,5.6322,2715,2710,5,9485
ASK,1997,1,4,12,35,0,496-91,P,co2,CCGG,363.95,0.07,...,L6,1997,7,3,10,0,0,23.2625,5.6322,2715,2710,5,9486
ASK,1997,1,4,12,35,0,496-91,P,co2,CCGG,363.86,0.07,...,S1,1997,7,3,14,19,0,23.2625,5.6322,2715,2710,5,9486
ASK,1997,1,18,15,30,0,1923-91,P,co2,CCGG,363.78,0.07,...,S1,1997,7,3,14,15,0,23.2625,5.6322,2715,2710,5,9487
ASK,1997,1,18,15,30,0,1924-91,P,co2,CCGG,364.02,0.07,...,L6,1997,7,3,10,14,0,23.2625,5.6322,2715,2710,5,9488
ASK,1997,1,18,15,30,0,1924-91,P,co2,CCGG,363.9,0.07,...,S1,1997,7,3,14,16,0,23.2625,5.6322,2715,2710,5,9488
ASK,1997,1,31,13,0,0,1925-91,P,co2,CCGG,364.51,0.07,...,S1,1997,7,3,12,32,0,23.2625,5.6322,2715,2710,5,9489
ASK,1997,1,31,13,0,0,1926-91,P,co2,CCGG,364.64,0.07,...,L6,1997,7,2,15,33,0,23.2625,5.6322,2715,2710,5,9490
ASK,1997,1,31,13,0,0,1926-91,P,co2,CCGG,364.6,0.07,...,S1,1997,7,3,12,33,0,23.2625,5.6322,2715,2710,5,9490
ASK,1997,2,15,11,12,0,619-91,P,co2,CCGG,364.47,0.07,-..,L6,1997,7,2,15,46,0,23.2625,5.6322,2715,2710,5,9491
ASK,1997,2,15,11,12,0,619-91,P,co2,CCGG,364.44,0.07,-..,S1,1997,7,3,12,34,0,23.2625,5.6322,2715,2710,5,9491
ASK,1997,2,15,11,12,0,620-91,P,co2,CCGG,435.06,0.07,+..,S1,1997,7,3,12,35,0,23.2625,5.6322,2715,2710,5,9492
ASK,1997,2,28,8,15,0,115-91,P,co2,CCGG,362.53,0.07,N..,L6,1997,7,18,12,9,0,23.2625,5.6322,2715,2710,5,9493
ASK,1997,2,28,8,15,0,115-91,P,co2,CCGG,365.39,0.07,...,S1,1997,7,21,16,17,0,23.2625,5.6322,2715,2710,5,9493
ASK,1997,2,28,8,15,0,116-91,P,co2,CCGG,365.4,0.07,...,S1,1997,7,21,16,18,0,23.2625,5.6322,2715,2710,5,9494
ASK,1997,3,14,16,25,0,1581-91,P,co2,CCGG,366.27,0.07,...,S1,1997,7,21,15,38,0,23.2625,5.6322,2715,2710,5,9495
ASK,1997,3,14,16,25,0,1582-91,P,co2,CCGG,362.31,0.07,N..,L6,1997,7,18,12,50,0,23.2625,5.6322,2715,2710,5,9496
ASK,1997,3,14,16,25,0,1582-91,P,co2,CCGG,366.27,0.07,...,S1,1997,7,21,15,39,0,23.2625,5.6322,2715,2710,5,9496
ASK,1997,3,29,11,10,0,110-91,P,co2,CCGG,365.87,0.07,...,S1,1997,7,21,15,36,0,23.2625,5.6322,2715,2710,5,9497
ASK,1997,4,11,11,0,0,61-91,P,co2,CCGG,366.44,0.07,...,S1,1997,7,21,16,15,0,23.2625,5.6322,2715,2710,5,9498
ASK,1997,4,11,11,0,0,62-91,P,co2,CCGG,362.18,0.07,N..,L6,1997,7,18,12,36,0,23.2625,5.6322,2715,2710,5,9499
ASK,1997,4,11,11,0,0,62-91,P,co2,CCGG,366.08,0.07,...,S1,1997,7,21,16,16,0,23.2625,5.6322,2715,2710,5,9499
ASK,1997,4,18,8,50,0,1043-91,P,co2,CCGG,365.77,0.07,...,S1,1997,7,14,17,6,0,23.2625,5.6322,2715,2710,5,9500
ASK,1997,4,18,8,50,0,1044-91,P,co2,CCGG,365.83,0.07,...,L6,1997,7,14,12,52,0,23.2625,5.6322,2715,2710,5,9501
ASK,1997,4,18,8,50,0,1044-91,P,co2,CCGG,365.74,0.07,...,S1,1997,7,14,17,7,0,23.2625,5.6322,2715,2710,5,9501
ASK,1997,5,3,12,15,0,265-91,P,co2,CCGG,366.88,0.07,...,S1,1997,7,14,17,13,0,23.2625,5.6322,2715,2710,5,9502
ASK,1997,5,3,12,15,0,266-91,P,co2,CCGG,366.88,0.07,...,L6,1997,7,14,12,11,0,23.2625,5.6322,2715,2710,5,9503
ASK,1997,5,3,12,15,0,266-91,P,co2,CCGG,366.86,0.07,...,S1,1997,7,14,17,14,0,23.2625,5.6322,2715,2710,5,9503
ASK,1997,5,17,10,50,0,1417-91,P,co2,CCGG,370.23,0.07,.X.,L3,1997,11,3,12,47,0,23.2625,5.6322,2715,2710,5,9504
ASK,1997,5,17,10,50,0,1418-91,P,co2,CCGG,370.36,0.07,.X.,L3,1997,11,3,13,0,0,23.2625,5.6322,2715,2710,5,9505
ASK,1997,6,14,7,48,0,1449-91,P,co2,CCGG,365.56,0.07,...,L3,1997,9,10,14,21,0,23.2625,5.6322,2715,2710,5,9506
ASK,1997,6,14,7,48,0,1450-91,P,co2,CCGG,365.48,0.07,...,L3,1997,9,10,14,35,0,23.2625,5.6322,2715,2710,5,9507
ASK,1997,6,28,14,0,0,615-91,P,co2,CCGG,365.51,0.07,...,L3,1997,11,3,10,4,0,23.2625,5.6322,2715,2710,5,9508
ASK,1997,6,28,14,0,0,616-91,P,co2,CCGG,365.6,0.07,...,L3,1997,11,3,10,18,0,23.2625,5.6322,2715,2710,5,9509
ASK,1997,7,12,17,25,0,4299-91,P,co2,CCGG,363.82,0.07,...,L3,1997,11,3,11,26,0,23.2625,5.6322,2715,2710,5,9510
ASK,1997,7,12,17,25,0,4300-91,P,co2,CCGG,363.69,0.07,...,L3,1997,11,3,11,40,0,23.2625,5.6322,2715,2710,5,9511
ASK,1997,7,26,15,17,0,499-91,P,co2,CCGG,362.1,0.07,...,L3,1997,11,17,13,15,0,23.2625,5.6322,2715,2710,5,9512
ASK,1997,7,26,15,17,0,500-91,P,co2,CCGG,362.25,0.07,...,L3,1997,11,17,13,28,0,23.2625,5.6322,2715,2710,5,9513
